"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Primula latifola",2.02767,42.61256,5.10672903060913,8.76025009155273,34.3011245727539,610.797607421875,19.8985004425049,-5.64074993133545,25.539249420166,2.36766672134399,13.0687084197998,13.0687084197998,-1.60395836830139,1231,134,63,20.5184535980225,381,232,232,325
"Primula latifola",2.21439,42.42411,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.19115,42.4242,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.192,42.42409,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.19875,42.44515,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.20189,42.4472,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.22354,42.4422,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.22647,42.43926,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",7.18781,44.12404,5.82391691207886,6.84537506103516,29.7903461456299,599.394653320312,18.8530006408691,-4.12550020217896,22.9785003662109,3.08541679382324,13.4992504119873,13.5541248321533,-0.718291699886322,989,118,37,26.7838649749756,315,156,174,263
"Primula latifola",1.93391,42.56895,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",6.80555,45.43057,0.757916629314423,6.65925025939941,28.5988845825195,608.961547851562,13.9657497406006,-9.31925010681152,23.2849998474121,-4.48266696929932,8.63512516021729,8.63512516021729,-5.8535418510437,1473,156,83,17.9972267150879,443,278,278,419
"Primula latifola",7.12409,45.41914,-1.44742715358734,5.80077075958252,25.9382743835449,600.772521972656,11.3842496871948,-10.9794998168945,22.3637504577637,-6.26395845413208,6.48716640472412,6.48716640472412,-7.94687509536743,1271,133,71,17.8108940124512,373,240,240,347
"Primula latifola",2.12139,42.43936,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",7.12459,45.41715,-1.44742715358734,5.80077075958252,25.9382743835449,600.772521972656,11.3842496871948,-10.9794998168945,22.3637504577637,-6.26395845413208,6.48716640472412,6.48716640472412,-7.94687509536743,1271,133,71,17.8108940124512,373,240,240,347
"Primula latifola",6.74785,45.40296,0.757916629314423,6.65925025939941,28.5988845825195,608.961547851562,13.9657497406006,-9.31925010681152,23.2849998474121,-4.48266696929932,8.63512516021729,8.63512516021729,-5.8535418510437,1473,156,83,17.9972267150879,443,278,278,419
"Primula latifola",2.4534,42.49343,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",5.93614,45.17147,8.78589630126953,9.40299987792969,34.3510551452637,653.612976074219,24.0792503356934,-3.29399991035461,27.3732509613037,9.30420780181885,17.0031661987305,17.0031661987305,1.01887500286102,1134,119,69,14.3400249481201,332,245,245,279
"Primula latifola",6.357,44.97,0.111177064478397,6.59756231307983,28.2224521636963,612.728820800781,13.5837497711182,-9.79325008392334,23.3769989013672,-5.14450025558472,7.80887508392334,8.13325023651123,-6.44483327865601,1316,146,65,21.2767009735107,408,235,241,375
"Primula latifola",6.55465,45.24447,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.23457,45.08315,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.28364,45.06006,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.69209,44.79958,3.02448964118958,7.69072914123535,31.444637298584,621.355041503906,17.0394992828369,-7.41849994659424,24.4580001831055,0.320166677236557,10.8878746032715,11.022500038147,-3.79595828056335,1209,131,58,21.1457996368408,375,215,223,334
"Primula latifola",6.7408,44.90261,3.00659370422363,7.78289556503296,31.420654296875,629.241394042969,17.2542495727539,-7.51574993133545,24.7700004577637,0.219749912619591,10.9611253738403,11.0827503204346,-3.91633343696594,1256,135,63,20.0363445281982,386,230,233,349
"Primula latifola",6.2347,45.08294,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.590762,45.360984,4.67343759536743,8.22591686248779,32.5392265319824,630.338806152344,18.8177509307861,-6.46225023269653,25.2800006866455,-1.38387501239777,12.5402917861938,12.5580415725708,-2.54858350753784,1367,144,81,16.948860168457,413,269,274,393
"Primula latifola",6.28075,45.027181,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.23483,45.08282,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.14262,42.45331,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.23425,45.08231,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.391004,45.016056,0.964020848274231,7.13179159164429,29.3028125762939,628.709655761719,15.0377502441406,-9.30049991607666,24.338249206543,-4.52304172515869,8.82695865631104,9.11062526702881,-5.86779165267944,1431,158,74,20.2372169494629,442,263,265,408
"Primula latifola",1.99312,42.59662,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",2.1079,42.4447,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",10.194285,46.734553,0.409833341836929,8.13970851898193,32.911979675293,615.268493652344,13.4130001068115,-11.3187503814697,24.7317504882812,7.9263334274292,-6.33587503433228,7.9263334274292,-6.86191654205322,882,104,51,23.6090412139893,300,170,300,171
"Primula latifola",6.23463,45.08272,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.23541,45.08069,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",1.96987,42.6053,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",1.97899,42.60738,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",6.23451,45.08263,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.11488,42.43441,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.64108,45.329,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.2362,45.08027,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.14299,42.42597,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.2376,45.08051,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.23513,45.08082,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.14209,42.41888,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.14866,42.45238,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.72228,44.76426,3.02448964118958,7.69072914123535,31.444637298584,621.355041503906,17.0394992828369,-7.41849994659424,24.4580001831055,0.320166677236557,10.8878746032715,11.022500038147,-3.79595828056335,1209,131,58,21.1457996368408,375,215,223,334
"Primula latifola",6.72793,44.93927,3.00659370422363,7.78289556503296,31.420654296875,629.241394042969,17.2542495727539,-7.51574993133545,24.7700004577637,0.219749912619591,10.9611253738403,11.0827503204346,-3.91633343696594,1256,135,63,20.0363445281982,386,230,233,349
"Primula latifola",6.66956,44.11928,6.6964898109436,8.18243789672852,33.1547927856445,608.660339355469,20.738000869751,-3.94149994850159,24.679500579834,3.76266670227051,14.4817085266113,14.5262079238892,-0.0349583216011524,1045,124,42,25.7044162750244,338,171,188,283
"Primula latifola",6.23464,45.08315,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",10.21842,46.71482,0.409833341836929,8.13970851898193,32.911979675293,615.268493652344,13.4130001068115,-11.3187503814697,24.7317504882812,7.9263334274292,-6.33587503433228,7.9263334274292,-6.86191654205322,882,104,51,23.6090412139893,300,170,300,171
"Primula latifola",2.14896,42.44309,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",1.97042,42.57153,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",6.19954,45.02029,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.20345,42.45182,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.18861,42.42469,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",1.93695,42.56898,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",1.96727,42.57826,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",2.1513,42.44423,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.2005,42.44504,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",6.19938,45.02183,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",2.09042,42.40106,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
