"id"	"year"	"island"	"sex"
"19476"	2000	"Hestmannoy"	"Female"
"6476"	2000	"Hestmannoy"	"Female"
"8014"	2000	"Kvaroy"	"Male"
"8014"	2000	"Kvaroy"	"Male"
"7967"	2000	"Kvaroy"	"Female"
"1386"	2000	"Kvaroy"	"Male"
"1386"	2000	"Kvaroy"	"Male"
"1386"	2000	"Kvaroy"	"Male"
"5056"	2000	"Kvaroy"	"Female"
"17582"	2000	"Hestmannoy"	"Female"
"10905"	2000	"Gjeroy"	"Female"
"4600"	2000	"Gjeroy"	"Male"
"13223"	2000	"Gjeroy"	"Female"
"2597"	2000	"Gjeroy"	"Female"
"11740"	2000	"Gjeroy"	"Female"
"2151"	2000	"Gjeroy"	"Male"
"10584"	2000	"Gjeroy"	"Male"
"5071"	2000	"Gjeroy"	"Female"
"12683"	2000	"Gjeroy"	"Female"
"17059"	2000	"Hestmannoy"	"Female"
"521"	2000	"Hestmannoy"	"Male"
"11614"	2000	"Hestmannoy"	"Male"
"13834"	2000	"Hestmannoy"	"Male"
"15291"	2000	"Hestmannoy"	"Female"
"1894"	2000	"Hestmannoy"	"Female"
"7517"	2000	"Hestmannoy"	"Female"
"6254"	2000	"Hestmannoy"	"Male"
"5274"	2000	"Hestmannoy"	"Female"
"5677"	2000	"Hestmannoy"	"Female"
"5842"	2000	"Hestmannoy"	"Female"
"14884"	2000	"Hestmannoy"	"Female"
"14400"	2000	"Hestmannoy"	"Female"
"16936"	2000	"Kvaroy"	"Female"
"8211"	2000	"Kvaroy"	"Male"
"16253"	2000	"Kvaroy"	"Female"
"15788"	2000	"Myken"	"Female"
"11760"	2000	"Myken"	"Female"
"5049"	2000	"Gjeroy"	"Female"
"3150"	2000	"Myken"	"Male"
"12205"	2000	"Myken"	"Male"
"9571"	2000	"Myken"	"Male"
"7021"	2000	"Gjeroy"	"Male"
"4905"	2000	"Hestmannoy"	"Male"
"16345"	2000	"Hestmannoy"	"Female"
"19771"	2000	"Hestmannoy"	"Male"
"13834"	2000	"Hestmannoy"	"Male"
"1863"	2000	"Hestmannoy"	"Female"
"14947"	2000	"Hestmannoy"	"Male"
"6254"	2000	"Hestmannoy"	"Male"
"186"	2000	"Hestmannoy"	"Female"
"7274"	2000	"Hestmannoy"	"Male"
"4972"	2000	"Hestmannoy"	"Female"
"11174"	2000	"Hestmannoy"	"Female"
"16705"	2000	"Hestmannoy"	"Female"
"5086"	2000	"Hestmannoy"	"Male"
"17582"	2000	"Hestmannoy"	"Female"
"18033"	2000	"Hestmannoy"	"Male"
"19341"	2000	"Hestmannoy"	"Male"
"15640"	2000	"Hestmannoy"	"Male"
"4589"	2000	"Hestmannoy"	"Male"
"15076"	2000	"Hestmannoy"	"Female"
"13813"	2000	"Hestmannoy"	"Female"
"7569"	2000	"Hestmannoy"	"Male"
"13653"	2000	"Hestmannoy"	"Female"
"4664"	2000	"Hestmannoy"	"Female"
"1020"	2000	"Hestmannoy"	"Female"
"16498"	2000	"Gjeroy"	"Female"
"1188"	2000	"Hestmannoy"	"Female"
"13223"	2000	"Gjeroy"	"Female"
"17352"	2000	"Gjeroy"	"Male"
"11454"	2000	"Gjeroy"	"Female"
"8206"	2000	"Gjeroy"	"Male"
"6413"	2000	"Gjeroy"	"Male"
"18421"	2000	"Gjeroy"	"Female"
"18183"	2000	"Gjeroy"	"Male"
"7021"	2000	"Gjeroy"	"Male"
"14686"	2000	"Kvaroy"	"Male"
"1341"	2000	"Kvaroy"	"Female"
"15166"	2000	"Kvaroy"	"Male"
"8528"	2000	"Gjeroy"	"Male"
"6749"	2000	"Gjeroy"	"Male"
"13600"	2000	"Gjeroy"	"Male"
"15768"	2000	"Gjeroy"	"Male"
"6989"	2000	"Gjeroy"	"Male"
"3837"	2000	"Hestmannoy"	"Male"
"518"	2000	"Hestmannoy"	"Male"
"4027"	2000	"Hestmannoy"	"Male"
"2111"	2000	"Hestmannoy"	"Female"
"3714"	2000	"Hestmannoy"	"Female"
"7095"	2000	"Hestmannoy"	"Female"
"15504"	2000	"Hestmannoy"	"Female"
"15640"	2000	"Hestmannoy"	"Male"
"14226"	2000	"Hestmannoy"	"Male"
"7569"	2000	"Hestmannoy"	"Male"
"14743"	2000	"Hestmannoy"	"Female"
"7184"	2000	"Hestmannoy"	"Male"
"2995"	2000	"Hestmannoy"	"Male"
"7275"	2000	"Hestmannoy"	"Female"
"9583"	2000	"Hestmannoy"	"Female"
"14893"	2000	"Hestmannoy"	"Female"
"1957"	2000	"Hestmannoy"	"Male"
"9349"	2000	"Hestmannoy"	"Female"
"5772"	2000	"Hestmannoy"	"Male"
"17772"	2000	"Hestmannoy"	"Female"
"5479"	2000	"Hestmannoy"	"Male"
"18048"	2000	"Hestmannoy"	"Female"
"5274"	2000	"Hestmannoy"	"Female"
"16908"	2000	"Hestmannoy"	"Male"
"8902"	2000	"Hestmannoy"	"Male"
"16705"	2000	"Hestmannoy"	"Female"
"5283"	2000	"Hestmannoy"	"Male"
"5842"	2000	"Hestmannoy"	"Female"
"3298"	2000	"Hestmannoy"	"Female"
"531"	2000	"Hestmannoy"	"Female"
"13813"	2000	"Hestmannoy"	"Female"
"12534"	2000	"Hestmannoy"	"Male"
"5404"	2000	"Hestmannoy"	"Male"
"19786"	2000	"Hestmannoy"	"Female"
"2033"	2000	"Hestmannoy"	"Male"
"4715"	2000	"Hestmannoy"	"Male"
"14711"	2000	"Hestmannoy"	"Female"
"15770"	2000	"Hestmannoy"	"Male"
"1020"	2000	"Hestmannoy"	"Female"
"579"	2000	"Hestmannoy"	"Male"
"3576"	2000	"Hestmannoy"	"Female"
"12955"	2000	"Hestmannoy"	"Female"
"3354"	2000	"Hestmannoy"	"Male"
"1753"	2000	"Hestmannoy"	"Male"
"15282"	2000	"Hestmannoy"	"Female"
"14400"	2000	"Hestmannoy"	"Female"
"11876"	2000	"Hestmannoy"	"Female"
"1829"	2000	"Hestmannoy"	"Male"
"11866"	2000	"Hestmannoy"	"Female"
"6868"	2000	"Hestmannoy"	"Male"
"9903"	2000	"Hestmannoy"	"Male"
"13623"	2000	"Hestmannoy"	"Male"
"5513"	2000	"Hestmannoy"	"Female"
"317"	2000	"Hestmannoy"	"Female"
"8876"	2000	"Hestmannoy"	"Male"
"13459"	2000	"Hestmannoy"	"Male"
"10183"	2000	"Hestmannoy"	"Female"
"1685"	2000	"Hestmannoy"	"Male"
"4978"	2000	"Hestmannoy"	"Female"
"9972"	2000	"Gjeroy"	"Female"
"10379"	2000	"Gjeroy"	"Male"
"6989"	2000	"Gjeroy"	"Male"
"17911"	2000	"Gjeroy"	"Male"
"11369"	2000	"Gjeroy"	"Female"
"11202"	2000	"Gjeroy"	"Female"
"4559"	2000	"Gjeroy"	"Female"
"1692"	2000	"Gjeroy"	"Male"
"12752"	2000	"Gjeroy"	"Female"
"1628"	2000	"Gjeroy"	"Female"
"406"	2000	"Gjeroy"	"Male"
"16303"	2000	"Gjeroy"	"Female"
"18793"	2000	"Gjeroy"	"Female"
"10169"	2000	"Gjeroy"	"Female"
"7055"	2000	"Gjeroy"	"Female"
"1078"	2000	"Gjeroy"	"Male"
"17069"	2000	"Gjeroy"	"Female"
"2693"	2000	"Gjeroy"	"Female"
"7041"	2000	"Gjeroy"	"Female"
"17439"	2000	"Gjeroy"	"Male"
"12046"	2000	"Gjeroy"	"Male"
"2914"	2000	"Gjeroy"	"Male"
"2812"	2000	"Gjeroy"	"Female"
"7535"	2000	"Gjeroy"	"Female"
"6833"	2000	"Gjeroy"	"Male"
"7557"	2000	"Gjeroy"	"Female"
"9585"	2000	"Gjeroy"	"Male"
"13250"	2000	"Gjeroy"	"Male"
"7021"	2000	"Gjeroy"	"Male"
"5180"	2000	"Kvaroy"	"Male"
"14686"	2000	"Kvaroy"	"Male"
"13272"	2000	"Kvaroy"	"Male"
"5603"	2000	"Kvaroy"	"Male"
"308"	2000	"Kvaroy"	"Male"
"5694"	2000	"Kvaroy"	"Male"
"686"	2000	"Kvaroy"	"Male"
"8914"	2000	"Kvaroy"	"Female"
"15070"	2000	"Kvaroy"	"Female"
"1379"	2000	"Kvaroy"	"Male"
"14381"	2000	"Kvaroy"	"Male"
"5324"	2000	"Kvaroy"	"Male"
"9874"	2000	"Hestmannoy"	"Male"
"5842"	2000	"Hestmannoy"	"Female"
"12955"	2000	"Hestmannoy"	"Female"
"11866"	2000	"Hestmannoy"	"Female"
"6868"	2000	"Hestmannoy"	"Male"
"9903"	2000	"Hestmannoy"	"Male"
"8876"	2000	"Hestmannoy"	"Male"
"1685"	2000	"Hestmannoy"	"Male"
"15755"	2000	"Hestmannoy"	"Male"
"4902"	2000	"Hestmannoy"	"Male"
"2684"	2000	"Myken"	"Female"
"6954"	2000	"Myken"	"Male"
"6622"	2000	"Myken"	"Male"
"14627"	2000	"Myken"	"Male"
"7822"	2000	"Myken"	"Male"
"13684"	2001	"Kvaroy"	"Male"
"13684"	2001	"Kvaroy"	"Male"
"9760"	2001	"Kvaroy"	"Female"
"9760"	2001	"Kvaroy"	"Female"
"16220"	2001	"Gjeroy"	"Female"
"16220"	2001	"Gjeroy"	"Female"
"16121"	2001	"Gjeroy"	"Female"
"16121"	2001	"Gjeroy"	"Female"
"16988"	2001	"Gjeroy"	"Female"
"16988"	2001	"Gjeroy"	"Female"
"11740"	2001	"Gjeroy"	"Female"
"11740"	2001	"Gjeroy"	"Female"
"1628"	2001	"Gjeroy"	"Female"
"1628"	2001	"Gjeroy"	"Female"
"17069"	2001	"Gjeroy"	"Female"
"17069"	2001	"Gjeroy"	"Female"
"12046"	2001	"Gjeroy"	"Male"
"12046"	2001	"Gjeroy"	"Male"
"2568"	2001	"Gjeroy"	"Female"
"2568"	2001	"Gjeroy"	"Female"
"11222"	2001	"Gjeroy"	"Female"
"11222"	2001	"Gjeroy"	"Female"
"9585"	2001	"Gjeroy"	"Male"
"9585"	2001	"Gjeroy"	"Male"
"3548"	2001	"Kvaroy"	"Female"
"3298"	2001	"Hestmannoy"	"Female"
"3298"	2001	"Hestmannoy"	"Female"
"9841"	2001	"Hestmannoy"	"Male"
"9841"	2001	"Hestmannoy"	"Male"
"5576"	2001	"Hestmannoy"	"Female"
"5576"	2001	"Hestmannoy"	"Female"
"7214"	2001	"Hestmannoy"	"Female"
"7214"	2001	"Hestmannoy"	"Female"
"9205"	2001	"Hestmannoy"	"Female"
"9205"	2001	"Hestmannoy"	"Female"
"5468"	2001	"Hestmannoy"	"Female"
"19534"	2001	"Hestmannoy"	"Female"
"1030"	2001	"Hestmannoy"	"Male"
"1030"	2001	"Hestmannoy"	"Male"
"17080"	2001	"Hestmannoy"	"Female"
"19476"	2001	"Hestmannoy"	"Female"
"14990"	2001	"Kvaroy"	"Female"
"14990"	2001	"Kvaroy"	"Female"
"1615"	2001	"Kvaroy"	"Female"
"1615"	2001	"Kvaroy"	"Female"
"8014"	2001	"Kvaroy"	"Male"
"8014"	2001	"Kvaroy"	"Male"
"16973"	2001	"Kvaroy"	"Male"
"5471"	2001	"Kvaroy"	"Female"
"5471"	2001	"Kvaroy"	"Female"
"18732"	2001	"Kvaroy"	"Male"
"18732"	2001	"Kvaroy"	"Male"
"6849"	2001	"Kvaroy"	"Female"
"6849"	2001	"Kvaroy"	"Female"
"5320"	2001	"Kvaroy"	"Male"
"5320"	2001	"Kvaroy"	"Male"
"17624"	2001	"Kvaroy"	"Female"
"5056"	2001	"Kvaroy"	"Female"
"5056"	2001	"Kvaroy"	"Female"
"5603"	2001	"Kvaroy"	"Male"
"5603"	2001	"Kvaroy"	"Male"
"11980"	2001	"Kvaroy"	"Female"
"11980"	2001	"Kvaroy"	"Female"
"16976"	2001	"Hestmannoy"	"Male"
"11174"	2001	"Hestmannoy"	"Female"
"2111"	2001	"Hestmannoy"	"Female"
"14884"	2001	"Hestmannoy"	"Female"
"13813"	2001	"Hestmannoy"	"Female"
"7569"	2001	"Hestmannoy"	"Male"
"16543"	2001	"Hestmannoy"	"Female"
"19786"	2001	"Hestmannoy"	"Female"
"3438"	2001	"Hestmannoy"	"Male"
"3576"	2001	"Hestmannoy"	"Female"
"6476"	2001	"Hestmannoy"	"Female"
"19972"	2001	"Hestmannoy"	"Male"
"9967"	2001	"Hestmannoy"	"Male"
"19374"	2001	"Hestmannoy"	"Female"
"18235"	2001	"Hestmannoy"	"Male"
"3514"	2001	"Hestmannoy"	"Male"
"14947"	2001	"Hestmannoy"	"Male"
"9344"	2001	"Hestmannoy"	"Male"
"8902"	2001	"Hestmannoy"	"Male"
"17048"	2001	"Hestmannoy"	"Male"
"531"	2001	"Hestmannoy"	"Female"
"12534"	2001	"Hestmannoy"	"Male"
"13653"	2001	"Hestmannoy"	"Female"
"2033"	2001	"Hestmannoy"	"Male"
"16927"	2001	"Hestmannoy"	"Female"
"9224"	2001	"Hestmannoy"	"Female"
"17059"	2001	"Hestmannoy"	"Female"
"19248"	2001	"Hestmannoy"	"Female"
"10183"	2001	"Hestmannoy"	"Female"
"3514"	2001	"Hestmannoy"	"Male"
"10708"	2001	"Hestmannoy"	"Male"
"9708"	2001	"Hestmannoy"	"Male"
"10665"	2001	"Hestmannoy"	"Female"
"15995"	2001	"Gjeroy"	"Male"
"5249"	2001	"Gjeroy"	"Female"
"16121"	2001	"Gjeroy"	"Female"
"10379"	2001	"Gjeroy"	"Male"
"7464"	2001	"Gjeroy"	"Male"
"6670"	2001	"Gjeroy"	"Male"
"12752"	2001	"Gjeroy"	"Female"
"1628"	2001	"Gjeroy"	"Female"
"7055"	2001	"Gjeroy"	"Female"
"1078"	2001	"Gjeroy"	"Male"
"7535"	2001	"Gjeroy"	"Female"
"6833"	2001	"Gjeroy"	"Male"
"5071"	2001	"Gjeroy"	"Female"
"9585"	2001	"Gjeroy"	"Male"
"14237"	2001	"Hestmannoy"	"Female"
"5049"	2001	"Gjeroy"	"Female"
"11454"	2001	"Gjeroy"	"Female"
"6670"	2001	"Gjeroy"	"Male"
"2914"	2001	"Gjeroy"	"Male"
"7274"	2001	"Hestmannoy"	"Male"
"16100"	2001	"Hestmannoy"	"Female"
"15640"	2001	"Hestmannoy"	"Male"
"14226"	2001	"Hestmannoy"	"Male"
"2276"	2001	"Hestmannoy"	"Male"
"16543"	2001	"Hestmannoy"	"Female"
"19929"	2001	"Hestmannoy"	"Male"
"17772"	2001	"Hestmannoy"	"Female"
"3354"	2001	"Hestmannoy"	"Male"
"18491"	2001	"Hestmannoy"	"Female"
"15995"	2001	"Gjeroy"	"Male"
"9972"	2001	"Gjeroy"	"Female"
"11202"	2001	"Gjeroy"	"Female"
"7055"	2001	"Gjeroy"	"Female"
"11222"	2001	"Gjeroy"	"Female"
"9586"	2001	"Gjeroy"	"Female"
"19702"	2001	"Kvaroy"	"Male"
"13223"	2001	"Gjeroy"	"Female"
"2812"	2001	"Gjeroy"	"Female"
"7535"	2001	"Gjeroy"	"Female"
"4905"	2001	"Hestmannoy"	"Male"
"14237"	2001	"Hestmannoy"	"Female"
"17080"	2001	"Hestmannoy"	"Female"
"15755"	2001	"Hestmannoy"	"Male"
"8714"	2001	"Myken"	"Male"
"11489"	2001	"Myken"	"Male"
"161"	2001	"Myken"	"Female"
"7048"	2001	"Myken"	"Female"
"6592"	2001	"Myken"	"Male"
"5790"	2001	"Myken"	"Female"
"10727"	2001	"Myken"	"Male"
"7443"	2001	"Myken"	"Female"
"16973"	2001	"Kvaroy"	"Male"
"14275"	2001	"Kvaroy"	"Female"
"11980"	2001	"Kvaroy"	"Female"
"9444"	2001	"Kvaroy"	"Male"
"2589"	2001	"Hestmannoy"	"Female"
"14884"	2001	"Hestmannoy"	"Female"
"11143"	2001	"Hestmannoy"	"Male"
"12534"	2001	"Hestmannoy"	"Male"
"3699"	2001	"Hestmannoy"	"Female"
"17080"	2001	"Hestmannoy"	"Female"
"19011"	2001	"Hestmannoy"	"Male"
"6476"	2001	"Hestmannoy"	"Female"
"15755"	2001	"Hestmannoy"	"Male"
"12489"	2001	"Hestmannoy"	"Female"
"4180"	2001	"Hestmannoy"	"Female"
"853"	2001	"Gjeroy"	"Female"
"15166"	2001	"Kvaroy"	"Male"
"18732"	2001	"Kvaroy"	"Male"
"13684"	2001	"Kvaroy"	"Male"
"12627"	2001	"Kvaroy"	"Male"
"11980"	2001	"Kvaroy"	"Female"
"14937"	2001	"Kvaroy"	"Female"
"14226"	2001	"Hestmannoy"	"Male"
"7569"	2001	"Hestmannoy"	"Male"
"5404"	2001	"Hestmannoy"	"Male"
"5118"	2001	"Hestmannoy"	"Female"
"11876"	2001	"Hestmannoy"	"Female"
"18235"	2001	"Hestmannoy"	"Male"
"5729"	2001	"Hestmannoy"	"Male"
"7458"	2001	"Hestmannoy"	"Female"
"15995"	2001	"Gjeroy"	"Male"
"9972"	2001	"Gjeroy"	"Female"
"17278"	2001	"Gjeroy"	"Female"
"13223"	2001	"Gjeroy"	"Female"
"15768"	2001	"Gjeroy"	"Male"
"8005"	2001	"Gjeroy"	"Male"
"12189"	2001	"Hestmannoy"	"Male"
"19913"	2001	"Gjeroy"	"Male"
"11454"	2001	"Gjeroy"	"Female"
"11740"	2001	"Gjeroy"	"Female"
"8206"	2001	"Gjeroy"	"Male"
"11369"	2001	"Gjeroy"	"Female"
"1628"	2001	"Gjeroy"	"Female"
"1078"	2001	"Gjeroy"	"Male"
"282"	2001	"Hestmannoy"	"Female"
"7214"	2001	"Hestmannoy"	"Female"
"17059"	2001	"Hestmannoy"	"Female"
"5071"	2001	"Gjeroy"	"Female"
"7021"	2001	"Gjeroy"	"Male"
"5513"	2001	"Hestmannoy"	"Female"
"3514"	2001	"Hestmannoy"	"Male"
"18381"	2001	"Hestmannoy"	"Male"
"18752"	2001	"Hestmannoy"	"Female"
"11614"	2001	"Hestmannoy"	"Male"
"18508"	2001	"Hestmannoy"	"Male"
"8902"	2001	"Hestmannoy"	"Male"
"1030"	2001	"Hestmannoy"	"Male"
"531"	2001	"Hestmannoy"	"Female"
"6476"	2001	"Hestmannoy"	"Female"
"19248"	2001	"Hestmannoy"	"Female"
"6868"	2001	"Hestmannoy"	"Male"
"15755"	2001	"Hestmannoy"	"Male"
"9967"	2001	"Hestmannoy"	"Male"
"11673"	2001	"Hestmannoy"	"Female"
"17624"	2001	"Kvaroy"	"Female"
"5056"	2001	"Kvaroy"	"Female"
"3438"	2001	"Hestmannoy"	"Male"
"11829"	2001	"Hestmannoy"	"Female"
"9312"	2001	"Myken"	"Female"
"8658"	2001	"Myken"	"Male"
"14"	2001	"Myken"	"Female"
"16705"	2002	"Hestmannoy"	"Female"
"14237"	2002	"Hestmannoy"	"Female"
"5576"	2002	"Hestmannoy"	"Female"
"1928"	2002	"Hestmannoy"	"Male"
"4715"	2002	"Hestmannoy"	"Male"
"11792"	2002	"Hestmannoy"	"Female"
"7149"	2002	"Hestmannoy"	"Male"
"3492"	2002	"Hestmannoy"	"Male"
"16444"	2002	"Hestmannoy"	"Female"
"18381"	2002	"Hestmannoy"	"Male"
"8712"	2002	"Hestmannoy"	"Male"
"1664"	2002	"Hestmannoy"	"Female"
"3796"	2002	"Hestmannoy"	"Male"
"6749"	2002	"Gjeroy"	"Male"
"10379"	2002	"Gjeroy"	"Male"
"13250"	2002	"Gjeroy"	"Male"
"18082"	2002	"Gjeroy"	"Female"
"18850"	2002	"Gjeroy"	"Female"
"5265"	2002	"Gjeroy"	"Female"
"7380"	2002	"Hestmannoy"	"Female"
"10708"	2002	"Hestmannoy"	"Male"
"9708"	2002	"Hestmannoy"	"Male"
"9610"	2002	"Hestmannoy"	"Female"
"100"	2002	"Hestmannoy"	"Male"
"18752"	2002	"Hestmannoy"	"Female"
"521"	2002	"Hestmannoy"	"Male"
"14884"	2002	"Hestmannoy"	"Female"
"12463"	2002	"Hestmannoy"	"Female"
"19038"	2002	"Hestmannoy"	"Male"
"7660"	2002	"Hestmannoy"	"Female"
"19929"	2002	"Hestmannoy"	"Male"
"11876"	2002	"Hestmannoy"	"Female"
"19972"	2002	"Hestmannoy"	"Male"
"9967"	2002	"Hestmannoy"	"Male"
"3796"	2002	"Hestmannoy"	"Male"
"11401"	2002	"Hestmannoy"	"Male"
"11743"	2002	"Kvaroy"	"Female"
"16683"	2002	"Kvaroy"	"Female"
"14884"	2002	"Hestmannoy"	"Female"
"5576"	2002	"Hestmannoy"	"Female"
"3492"	2002	"Hestmannoy"	"Male"
"13108"	2002	"Hestmannoy"	"Female"
"16444"	2002	"Hestmannoy"	"Female"
"18508"	2002	"Hestmannoy"	"Male"
"8902"	2002	"Hestmannoy"	"Male"
"17080"	2002	"Hestmannoy"	"Female"
"6868"	2002	"Hestmannoy"	"Male"
"1306"	2002	"Kvaroy"	"Female"
"15166"	2002	"Kvaroy"	"Male"
"9760"	2002	"Kvaroy"	"Female"
"3569"	2002	"Kvaroy"	"Male"
"4424"	2002	"Kvaroy"	"Female"
"11198"	2002	"Kvaroy"	"Male"
"3342"	2002	"Gjeroy"	"Female"
"13600"	2002	"Gjeroy"	"Male"
"14755"	2002	"Gjeroy"	"Female"
"12311"	2002	"Gjeroy"	"Female"
"18082"	2002	"Gjeroy"	"Female"
"14884"	2002	"Hestmannoy"	"Female"
"8528"	2002	"Gjeroy"	"Male"
"19218"	2002	"Gjeroy"	"Female"
"1615"	2002	"Kvaroy"	"Female"
"14686"	2002	"Kvaroy"	"Male"
"6173"	2002	"Kvaroy"	"Male"
"17624"	2002	"Kvaroy"	"Female"
"5603"	2002	"Kvaroy"	"Male"
"12897"	2002	"Kvaroy"	"Male"
"11940"	2002	"Kvaroy"	"Female"
"3569"	2002	"Kvaroy"	"Male"
"16683"	2002	"Kvaroy"	"Female"
"15768"	2002	"Gjeroy"	"Male"
"10379"	2002	"Gjeroy"	"Male"
"18082"	2002	"Gjeroy"	"Female"
"16705"	2002	"Hestmannoy"	"Female"
"3576"	2002	"Hestmannoy"	"Female"
"5826"	2002	"Myken"	"Female"
"14755"	2002	"Gjeroy"	"Female"
"4644"	2002	"Gjeroy"	"Male"
"12018"	2002	"Gjeroy"	"Male"
"17260"	2002	"Gjeroy"	"Male"
"588"	2002	"Gjeroy"	"Female"
"7535"	2002	"Gjeroy"	"Female"
"12311"	2002	"Gjeroy"	"Female"
"19218"	2002	"Gjeroy"	"Female"
"4905"	2002	"Hestmannoy"	"Male"
"4027"	2002	"Hestmannoy"	"Male"
"2632"	2002	"Hestmannoy"	"Male"
"7380"	2002	"Hestmannoy"	"Female"
"3492"	2002	"Hestmannoy"	"Male"
"10708"	2002	"Hestmannoy"	"Male"
"9708"	2002	"Hestmannoy"	"Male"
"11575"	2002	"Hestmannoy"	"Male"
"100"	2002	"Hestmannoy"	"Male"
"7380"	2002	"Hestmannoy"	"Female"
"15931"	2002	"Hestmannoy"	"Male"
"3565"	2002	"Hestmannoy"	"Male"
"7423"	2002	"Hestmannoy"	"Male"
"5983"	2002	"Hestmannoy"	"Male"
"7508"	2002	"Hestmannoy"	"Female"
"16100"	2002	"Hestmannoy"	"Female"
"6868"	2002	"Hestmannoy"	"Male"
"11792"	2002	"Hestmannoy"	"Female"
"3796"	2002	"Hestmannoy"	"Male"
"7355"	2002	"Hestmannoy"	"Female"
"7367"	2002	"Hestmannoy"	"Male"
"463"	2002	"Hestmannoy"	"Male"
"14619"	2002	"Hestmannoy"	"Male"
"1160"	2002	"Hestmannoy"	"Female"
"4420"	2002	"Hestmannoy"	"Female"
"9939"	2002	"Hestmannoy"	"Female"
"1"	2002	"Hestmannoy"	"Male"
"15357"	2002	"Hestmannoy"	"Female"
"11518"	2002	"Hestmannoy"	"Female"
"358"	2002	"Hestmannoy"	"Female"
"15788"	2002	"Myken"	"Female"
"130"	2002	"Myken"	"Male"
"16067"	2002	"Myken"	"Female"
"708"	2002	"Myken"	"Male"
"5302"	2002	"Myken"	"Female"
"7046"	2002	"Myken"	"Male"
"16729"	2002	"Myken"	"Male"
"14894"	2002	"Myken"	"Male"
"6053"	2002	"Myken"	"Male"
"17240"	2002	"Myken"	"Male"
"15294"	2002	"Myken"	"Male"
"9511"	2002	"Myken"	"Female"
"12563"	2002	"Myken"	"Female"
"3342"	2002	"Gjeroy"	"Female"
"11454"	2002	"Gjeroy"	"Female"
"4644"	2002	"Gjeroy"	"Male"
"2914"	2002	"Gjeroy"	"Male"
"18850"	2002	"Gjeroy"	"Female"
"1530"	2002	"Gjeroy"	"Male"
"7961"	2002	"Gjeroy"	"Female"
"16957"	2002	"Gjeroy"	"Female"
"7237"	2002	"Gjeroy"	"Male"
"5214"	2002	"Gjeroy"	"Female"
"12743"	2002	"Gjeroy"	"Male"
"12308"	2002	"Gjeroy"	"Male"
"11088"	2002	"Gjeroy"	"Female"
"6478"	2002	"Gjeroy"	"Female"
"10534"	2002	"Gjeroy"	"Female"
"4386"	2002	"Gjeroy"	"Male"
"1615"	2002	"Kvaroy"	"Female"
"12897"	2002	"Kvaroy"	"Male"
"18056"	2002	"Kvaroy"	"Male"
"11378"	2002	"Kvaroy"	"Male"
"3569"	2002	"Kvaroy"	"Male"
"18548"	2002	"Kvaroy"	"Male"
"4009"	2002	"Kvaroy"	"Female"
"17058"	2002	"Kvaroy"	"Male"
"10886"	2002	"Kvaroy"	"Male"
"18508"	2002	"Hestmannoy"	"Male"
"5802"	2002	"Hestmannoy"	"Female"
"11143"	2002	"Hestmannoy"	"Male"
"19972"	2002	"Hestmannoy"	"Male"
"9967"	2002	"Hestmannoy"	"Male"
"11478"	2002	"Hestmannoy"	"Male"
"13507"	2002	"Hestmannoy"	"Female"
"7355"	2002	"Hestmannoy"	"Female"
"5301"	2002	"Hestmannoy"	"Female"
"10596"	2002	"Hestmannoy"	"Male"
"6173"	2002	"Kvaroy"	"Male"
"263"	2002	"Kvaroy"	"Male"
"5885"	2002	"Kvaroy"	"Female"
"14275"	2002	"Kvaroy"	"Female"
"5056"	2002	"Kvaroy"	"Female"
"5603"	2002	"Kvaroy"	"Male"
"16479"	2002	"Kvaroy"	"Female"
"13973"	2002	"Kvaroy"	"Male"
"16705"	2003	"Hestmannoy"	"Female"
"19929"	2003	"Hestmannoy"	"Male"
"18634"	2003	"Hestmannoy"	"Female"
"12085"	2003	"Hestmannoy"	"Male"
"12415"	2003	"Hestmannoy"	"Male"
"11716"	2003	"Hestmannoy"	"Male"
"1466"	2003	"Hestmannoy"	"Male"
"7367"	2003	"Hestmannoy"	"Male"
"2415"	2003	"Hestmannoy"	"Female"
"14068"	2003	"Hestmannoy"	"Male"
"18464"	2003	"Hestmannoy"	"Male"
"17929"	2003	"Hestmannoy"	"Female"
"7749"	2003	"Hestmannoy"	"Female"
"3742"	2003	"Hestmannoy"	"Female"
"14755"	2003	"Gjeroy"	"Female"
"4644"	2003	"Gjeroy"	"Male"
"19218"	2003	"Gjeroy"	"Female"
"12187"	2003	"Gjeroy"	"Male"
"2333"	2003	"Gjeroy"	"Female"
"8973"	2003	"Gjeroy"	"Female"
"10534"	2003	"Gjeroy"	"Female"
"12958"	2003	"Gjeroy"	"Male"
"17012"	2003	"Gjeroy"	"Female"
"775"	2003	"Gjeroy"	"Male"
"7585"	2003	"Gjeroy"	"Male"
"15184"	2003	"Myken"	"Female"
"15184"	2003	"Myken"	"Female"
"15441"	2003	"Myken"	"Female"
"15441"	2003	"Myken"	"Female"
"9571"	2003	"Myken"	"Male"
"9571"	2003	"Myken"	"Male"
"3343"	2003	"Myken"	"Female"
"3343"	2003	"Myken"	"Female"
"14894"	2003	"Myken"	"Male"
"8045"	2003	"Myken"	"Male"
"8045"	2003	"Myken"	"Male"
"9281"	2003	"Myken"	"Female"
"9281"	2003	"Myken"	"Female"
"15939"	2003	"Myken"	"Male"
"15939"	2003	"Myken"	"Male"
"3898"	2003	"Myken"	"Female"
"3898"	2003	"Myken"	"Female"
